CatalogID,Canonical SMILES
Z3518716942,CC(=O)Nc1cccc(CN2CCOCC2C2(C)CC2)c1
Z1419999896,CC(c1cccc(NC(=O)C2(C)CC2)c1)N1CCOCC1
Z1838977022,CCC(C)CC(=O)Nc1cccc(CN2CCOCC2)c1
Z7554014990,CC(=O)Nc1cccc(CN2CCOC(CC3CC3)C2)c1
Z7070884244,CC(C)=CCC(=O)Nc1cccc(CN2CCOCC2)c1
Z5738754809,C[C@H]1C[C@]1(C)C(=O)Nc1cccc(CN2CCOCC2)c1
Z4281365002,C=C=CCC(=O)Nc1cc(CN2CCOCC2)ccc1C
Z4280413414,C=C1CC(C(=O)Nc2cccc(CN3CCOCC3)c2)C1
Z4280413427,C=CCC(C)C(=O)Nc1cccc(CN2CCOCC2)c1
Z4280413563,CC#CC#CC(=O)Nc1cccc(CN2CCOCC2)c1
Z4099036318,CCC#CC(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z4099036359,CC(c1cccc(NC(=O)C=C2CC2)c1)N1CCOCC1
Z3722828052,CC[C@H](C)C(=O)Nc1cc(CN2CCOCC2)ccc1C
Z3295944446,C=CC=CCC(=O)Nc1cccc(CN2CCOCC2)c1
Z3295944205,O=C(Nc1cccc(CN2CCOCC2)c1)C1C=CCC1
Z3190588261,C=C(CC)C(=O)Nc1cc(CN2CCOCC2)ccc1C
Z3188774795,C=C(CC)C(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z2474175720,CC(=O)Nc1cccc(CN2CC(C)OCC23CCC3)c1
Z2438356143,CC(=O)Nc1cccc(CN2CC(C)OC3(CCC3)C2)c1
Z1329811090,CC(C(=O)Nc1cccc(CN2CCOCC2)c1)C1CC1
Z2957070422,CC(=O)Nc1cccc(CN2CCOCC2(C)C2CC2)c1
Z4175799613,C=CC1(C(=O)Nc2cccc(CN3CCOCC3)c2)CC1
Z2624044115,CC(C)C#CC(=O)Nc1cccc(CN2CCOCC2)c1
Z1129337609,CC(C)CC(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z1129340478,CCC(C)C(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z1420172969,Cc1ccc(CN2CCOCC2)cc1NC(=O)C1(C)CC1
Z7576802954,CC(=O)Nc1cccc(CN2CCO[C@@H](CC(C)C)C2)c1
Z5071074489,O=C(Nc1cccc(CN2CCOCC2)c1)C1CC2CC21
Z4402230869,CC(=O)Nc1cccc(CN2CCOC[C@H]2C(C)(C)C)c1
Z4402120077,CC(=O)Nc1cccc(CN2CCOC[C@@H]2C(C)(C)C)c1
Z4281016635,C=C=CCC(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z4108411958,C=C=CC(C)C(=O)Nc1cccc(CN2CCOCC2)c1
Z3841126199,CC(c1cccc(NC(=O)[C@@H]2C[C@@H]2C)c1)N1CCOCC1
Z3666874564,C[C@@H]1C(C(=O)Nc2cccc(CN3CCOCC3)c2)[C@@H]1C
Z3047625489,C=C(C)CCC(=O)Nc1cccc(CN2CCOCC2)c1
Z2800297912,C=C1CC1C(=O)Nc1cc(CN2CCOCC2)ccc1C
Z2438081025,CC(=O)Nc1cccc(CN2CCOCC2C2CCC2)c1
Z1796897899,CC(=O)Nc1cccc(CN2CC(C)(C)OC(C)(C)C2)c1
Z1360499110,CC=C(C)C(=O)Nc1cc(CN2CCOCC2)ccc1C
Z2955003690,CC(=O)Nc1cccc(CN2CCOCC2CC2CC2)c1
Z1129337656,CC(c1cccc(NC(=O)C2CCC2)c1)N1CCOCC1
Z1129340040,CC(c1cccc(NC(=O)C(C)(C)C)c1)N1CCOCC1
Z2473898371,CCC1CN(Cc2cccc(NC(C)=O)c2)C(CC)CO1
Z1128406374,CCCC=CC(=O)Nc1cccc(CN2CCOCC2)c1
Z1129337757,CC(C)=CC(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z2602255875,CC(=O)Nc1cccc(CN2CCOC(C)(C3CC3)C2)c1
Z2372163637,O=C(Nc1cccc(CN2CCOCC2)c1)C1CC12CC2
Z2602984842,CC(=O)Nc1cccc(CN2CC3(CCC3)OCC2C)c1
Z1930195977,CC(=O)Nc1cccc(CN2CCOC(C(C)(C)C)C2)c1
Z1375836609,CC1CC(C(=O)Nc2cccc(CN3CCOCC3)c2)C1
Z1357280109,CC(C)=C(C)C(=O)Nc1cccc(CN2CCOCC2)c1
Z1347938790,CC1(C(=O)Nc2cccc(CN3CCOCC3)c2)CCC1
Z2330477140,CC(=O)Nc1cccc(CN2CCOC(C3CCC3)C2)c1
Z1441371015,CC(=O)Nc1cccc(CN2CCOC3(CCCC3)C2)c1
Z2171093003,CC1CC1CC(=O)Nc1cccc(CN2CCOCC2)c1
Z1832585337,CC=C(CC)C(=O)Nc1cccc(CN2CCOCC2)c1
Z1212835317,CC(=O)Nc1cccc(CN2CC(C)(C)OCC2(C)C)c1
Z1210097890,O=C(CCC1CC1)Nc1cccc(CN2CCOCC2)c1
Z1199409637,CC(=O)Nc1cccc(CN2CCOCC2CC(C)C)c1
Z1986812875,C#CCCC(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z1343837422,CCC1(C(=O)Nc2cccc(CN3CCOCC3)c2)CC1
Z1129340716,CC(c1cccc(NC(=O)CC2CC2)c1)N1CCOCC1
Z3515483046,CCNCCC(=O)Nc1cccc(CN2CCOCC2)c1
Z2825470431,CCNC(C)C(=O)Nc1cccc(CN2CCOCC2)c1
Z2797737007,C[C@H](C(=O)Nc1cccc(CN2CCOCC2)c1)N(C)C
Z2784035945,CC(c1cccc(NC(=O)C[C@@H](C)N)c1)N1CCOCC1
Z2784055677,Cc1ccc(CN2CCOCC2)cc1NC(=O)C[C@@H](C)N
Z2503858077,CNC(C)C(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z2465064199,CC[C@@H](N)C(=O)Nc1cc(CN2CCOCC2)ccc1C
Z2435759819,CC(N)CCC(=O)Nc1cccc(CN2CCOCC2)c1
Z1348359935,C[C@@H](C(=O)Nc1cccc(CN2CCOCC2)c1)N(C)C
Z2437001204,CC[C@@H](N)C(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z1242496900,Cc1ccc(CN2CCOCC2)cc1NC(=O)C(C)C#N
Z1242495277,Cc1ccc(CN2CCOCC2)cc1NC(=O)CN(C)C
Z2435759196,CC(C)[C@H](N)C(=O)Nc1cccc(CN2CCOCC2)c1
Z2503865732,CNC(C)C(=O)Nc1cc(CN2CCOCC2)ccc1C
Z3807158814,CC(c1cccc(NC(=O)[C@@H](C)CN)c1)N1CCOCC1
Z2435759798,O=C(Nc1cccc(CN2CCOCC2)c1)[C@H]1CCNC1
Z4206568473,Cc1ccc(CN2CCOCC2)cc1NC(=O)C=CCN
Z2825539074,CC(c1cccc(NC(=O)C[C@H](C)N)c1)N1CCOCC1
Z1066899822,CN(C)CCC(=O)Nc1cccc(CN2CCOCC2)c1
Z2595861831,CC(C)NCC(=O)Nc1cccc(CN2CCOCC2)c1
Z2595861832,CC(=CCN)C(=O)Nc1cccc(CN2CCOCC2)c1
Z2496176824,N#CC1(C(=O)Nc2cccc(CN3CCOCC3)c2)CC1
Z2478094174,CCC(C#N)C(=O)Nc1cccc(CN2CCOCC2)c1
Z3807158819,CC(c1cccc(NC(=O)[C@H](C)CN)c1)N1CCOCC1
Z2435759485,CC1(C(=O)Nc2cccc(CN3CCOCC3)c2)CNC1
Z2435759806,O=C(Nc1cccc(CN2CCOCC2)c1)[C@@H]1CCNC1
Z2435759823,CC(N)C(C)C(=O)Nc1cccc(CN2CCOCC2)c1
Z2437001781,CCC(N)C(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z2464908529,CC(c1cccc(NC(=O)C2(N)CC2)c1)N1CCOCC1
Z7589995169,CN1CC(C(=O)Nc2cccc(CN3CCOCC3)c2)C1
Z7468889024,CC(=O)Nc1cccc(CN2CCOCC2CN(C)C)c1
Z2465701713,Cc1ccc(CN2CCOCC2)cc1NC(=O)C1(N)CC1
Z7784813175,CCNC(=O)Nc1cccc(CN2C[C@@H](C)O[C@@H](C)C2)c1
Z3103028763,CC(CCN)C(=O)Nc1cccc(CN2CCOCC2)c1
Z5647681396,CCC(C)(N)C(=O)Nc1cccc(CN2CCOCC2)c1
Z2825589379,Cc1ccc(CN2CCOCC2)cc1NC(=O)C[C@H](C)N
PV-007634959509,N[C@@H]1CC[C@H]1C(=O)Nc1cccc(CN2CCOCC2)c1
Z2435759154,O=C(CNC1CC1)Nc1cccc(CN2CCOCC2)c1
Z907834546,CC(C)(C#N)C(=O)Nc1cccc(CN2CCOCC2)c1
Z1132524864,C#CCNC(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z1188324718,CCN(C)C(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z1139724870,CC(=O)Nc1cccc(CN2CCOC(CN(C)C)C2)c1
Z3079437535,N#C[C@@H]1C[C@H]1C(=O)Nc1cccc(CN2CCOCC2)c1
Z3103028746,CNC1(C(=O)Nc2cccc(CN3CCOCC3)c2)CC1
Z3103029010,CC[C@H](N)CC(=O)Nc1cccc(CN2CCOCC2)c1
Z3103029012,CC[C@@H](N)CC(=O)Nc1cccc(CN2CCOCC2)c1
Z3103028898,NC(C(=O)Nc1cccc(CN2CCOCC2)c1)C1CC1
Z3103028817,O=C(Nc1cccc(CN2CCOCC2)c1)C1=CCNC1
Z3103028656,NC[C@@H]1C[C@@H]1C(=O)Nc1cccc(CN2CCOCC2)c1
Z3103028773,C=CCC(N)C(=O)Nc1cccc(CN2CCOCC2)c1
Z3364695691,CC(=O)Nc1cccc(CN2CCOC3(CCNC3)C2)c1
Z4002207125,C[C@@H]1C[C@]1(N)C(=O)Nc1cccc(CN2CCOCC2)c1
Z5647681410,CC[C@H](NC)C(=O)Nc1cccc(CN2CCOCC2)c1
Z5567340541,C[C@@H]1CN(Cc2cccc(NC(=O)CC#N)c2)C[C@H](C)O1
Z4447599385,CC(=CC(=O)Nc1cccc(CN2CCOCC2)c1)CN
Z4206371086,O=C(Nc1cccc(CN2CCOCC2)c1)[C@@H]1[C@H]2CN[C@H]21
Z4206371174,C=CC[C@@H](N)C(=O)Nc1cccc(CN2CCOCC2)c1
Z4206371048,CC(N)C=CC(=O)Nc1cccc(CN2CCOCC2)c1
Z6065288591,Cc1ccc(CN2CCOCC2)cc1NC(=O)CCC#N
Z4206483583,CC(c1cccc(NC(=O)C=CCN)c1)N1CCOCC1
Z4206371165,CN[C@H](C)CC(=O)Nc1cccc(CN2CCOCC2)c1
Z4206371169,CN[C@@H](C)CC(=O)Nc1cccc(CN2CCOCC2)c1
Z4206371044,C#CC[C@H](N)C(=O)Nc1cccc(CN2CCOCC2)c1
Z4114787645,C=CC(N)C(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z4114805436,C=CC(N)C(=O)Nc1cc(CN2CCOCC2)ccc1C
Z4002207116,O=C(Nc1cccc(CN2CCOCC2)c1)C1C=CCN1
Z4206370942,CC1(C(=O)Nc2cccc(CN3CCOCC3)c2)CCN1
Z3047625498,N#C[C@H]1C[C@H]1C(=O)Nc1cccc(CN2CCOCC2)c1
Z2185940417,N#CCCCC(=O)Nc1cccc(CN2CCOCC2)c1
Z3791991751,C[C@@H](N)CCC(=O)Nc1cccc(CN2CCOCC2)c1
Z1132523943,CC(C)NC(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z2437001432,CNCCC(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z2437996958,CNCCC(=O)Nc1cc(CN2CCOCC2)ccc1C
Z2437996954,Cc1ccc(CN2CCOCC2)cc1NC(=O)C(C)CN
Z2437001422,CC(CN)C(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z908200640,O=C(Nc1cccc(CN2CCOCC2)c1)c1ccc[nH]1
Z1167573387,O=C(Nc1cccc(CN2CCOCC2)c1)c1cc[nH]c1
Z2435760299,CC(C)[C@@H](N)C(=O)Nc1cccc(CN2CCOCC2)c1
Z2435760032,O=C(Nc1cccc(CN2CCOCC2)c1)C1CCNC1
Z2435760232,CC(CN)CC(=O)Nc1cccc(CN2CCOCC2)c1
Z2435760141,CC(C)(N)CC(=O)Nc1cccc(CN2CCOCC2)c1
Z2464695604,O=C(Nc1cccc(CN2CCOCC2)c1)[C@@H]1CCCN1
Z2435760198,CC(C)(CN)C(=O)Nc1cccc(CN2CCOCC2)c1
Z2464695596,CCC[C@@H](N)C(=O)Nc1cccc(CN2CCOCC2)c1
Z2435760200,CNCC(C)C(=O)Nc1cccc(CN2CCOCC2)c1
Z2464695421,N[C@H]1C[C@@H](C(=O)Nc2cccc(CN3CCOCC3)c2)C1
Z2605866641,CN[C@@H](C)C(=O)Nc1cc(CN2CCOCC2)ccc1C
Z3103387682,CN[C@H](C)C(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z7487838797,CC(=O)Nc1cccc(CN2CC(C)OC3(CNC3)C2)c1
Z6420519388,C[C@@H]1CN(Cc2cccc(NC(=O)CCN)c2)C[C@H](C)O1
Z6420519501,C[C@@H]1CN(Cc2cccc(NC(=O)[C@H](C)N)c2)C[C@H](C)O1
Z6420519563,CNCC(=O)Nc1cccc(CN2C[C@@H](C)O[C@@H](C)C2)c1
Z6420519417,CC(N)C(=O)Nc1cccc(CN2C[C@@H](C)O[C@@H](C)C2)c1
Z1131584860,CC(c1cccc(NC(=O)CN(C)C)c1)N1CCOCC1
Z6420519497,C[C@@H]1CN(Cc2cccc(NC(=O)[C@@H](C)N)c2)C[C@H](C)O1
Z5630863371,CCC[C@H](N)C(=O)Nc1cccc(CN2CCOCC2)c1
Z4316930057,C=CC[C@H](N)C(=O)Nc1cccc(CN2CCOCC2)c1
Z4316930061,NCC1(C(=O)Nc2cccc(CN3CCOCC3)c2)CC1
Z4280413408,CCN(C)CC(=O)Nc1cccc(CN2CCOCC2)c1
Z3103736484,CN[C@H](C)C(=O)Nc1cc(CN2CCOCC2)ccc1C
Z2605794622,CN[C@@H](C)C(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z6065052700,CC(c1cccc(NC(=O)CCC#N)c1)N1CCOCC1
Z1132523881,C=CCNC(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z2464695617,O=C(Nc1cccc(CN2CCOCC2)c1)[C@H]1CCCN1
Z1130398307,CC(c1cccc(NC(=O)NC2CC2)c1)N1CCOCC1
Z2437001415,CC(c1cccc(NC(=O)CCCN)c1)N1CCOCC1
Z1234771346,CC(C#N)C(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z2435759680,NCCCCC(=O)Nc1cccc(CN2CCOCC2)c1
Z927854236,CCCC(N)C(=O)Nc1cccc(CN2CCOCC2)c1
Z927854114,CC(C)C(N)C(=O)Nc1cccc(CN2CCOCC2)c1
Z927854134,O=C(Nc1cccc(CN2CCOCC2)c1)C1CCCN1
Z2437001407,CC[C@H](N)C(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z6506282278,CC(=O)Nc1cccc(CN2C(CN)COCC2(C)C)c1
Z5711246902,CC(N)C#CC(=O)Nc1cccc(CN2CCOCC2)c1
Z4204499785,CC(=O)Nc1cccc(CN2CCO[C@@H]3CCNC[C@@H]32)c1
Z3807175097,Cc1ccc(CN2CCOCC2)cc1NC(=O)[C@H](C)CN
Z3807175106,Cc1ccc(CN2CCOCC2)cc1NC(=O)[C@@H](C)CN
Z1132523770,CCCNC(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z3791991453,NC[C@@H]1C[C@H]1C(=O)Nc1cccc(CN2CCOCC2)c1
Z5876766288,CC(c1cccc(NC(=O)N2CCC2)c1)N1CCOCC1
Z2465064064,CC[C@H](N)C(=O)Nc1cc(CN2CCOCC2)ccc1C
Z3791991753,C[C@H](N)CCC(=O)Nc1cccc(CN2CCOCC2)c1
Z2437001409,CC(c1cccc(NC(=O)C(C)(C)N)c1)N1CCOCC1
Z2465064091,CCC(N)C(=O)Nc1cc(CN2CCOCC2)ccc1C
Z6184875770,Cc1ccc(CN2CCOCC2)cc1NC(=O)C#CCN
Z6184875690,Cc1ccc(CN2CCOCC2)cc1NC(=O)[C@@H]1CCN1
Z3865351608,CNC(C)(C)C(=O)Nc1cccc(CN2CCOCC2)c1
Z2605704041,CCC(NC)C(=O)Nc1cccc(CN2CCOCC2)c1
Z2606511261,NC1(CC(=O)Nc2cccc(CN3CCOCC3)c2)CC1
Z6184878086,Cc1ccc(CN2CCOCC2)cc1NC(=O)C(C)(C)N
Z2435759418,NC1(C(=O)Nc2cccc(CN3CCOCC3)c2)CCC1
Z2437996950,Cc1ccc(CN2CCOCC2)cc1NC(=O)CCCN
Z2465064073,CCNCC(=O)Nc1cc(CN2CCOCC2)ccc1C
Z2435760025,CNCCCC(=O)Nc1cccc(CN2CCOCC2)c1
Z2464908544,CCNCC(=O)Nc1cccc(C(C)N2CCOCC2)c1
Z7489610252,CC(=O)Nc1cccc(CN2CC(C)(C)OCC2CN)c1
Z2606511252,N[C@H]1C[C@H](C(=O)Nc2cccc(CN3CCOCC3)c2)C1
Z5425438075,C=CC1CN(C(=O)c2cccc(NC(C)=O)c2C)CCO1
Z5425431982,C=CC1CN(C(=O)c2ccc3c(c2)NC(=O)CC3)CCO1
Z5425438004,C=CC1CN(C(=O)c2cc(NC(C)=O)ccc2C)CCO1
Z5425443756,C=CC1CN(C(=O)c2ccc(C)c(NC(C)=O)c2)CCO1
Z4407124269,CC[C@@H]1CN(C(=O)c2cccc3c2CC(=O)N3C)CCO1
Z4391477501,CN1C(=O)Cc2c(C(=O)N3CCOCC3(C)C)cccc21
Z4099377860,O=C(C=C1CC1)Nc1ccc(O)c(CN2CCOCC2)c1
Z4099377869,CCC#CC(=O)Nc1ccc(O)c(CN2CCOCC2)c1
Z4027080778,CC(=O)Nc1cccc(C(=O)N2C[C@@H](C)OC(C)(C)C2)c1
Z4027047372,CC(=O)Nc1cc(C(=O)N2C[C@H](C)O[C@@H](C)C2)ccc1C
Z4027047832,CCC(=O)Nc1cccc(C(=O)N2C[C@H](C)O[C@@H](C)C2)c1
Z5425428749,C=CC1CN(C(=O)c2cccc3c2CCC(=O)N3)CCO1
Z4027061613,C[C@H]1CN(C(=O)c2ccc3c(c2)NC(=O)CC3)C[C@H](C)O1
Z4405816213,CN1C(=O)Cc2c(C(=O)N3CC4CCC(C3)O4)cccc21
Z5425423741,C=CC1CN(C(=O)c2cccc3c2CC(=O)N3C)CCO1
Z5544081674,CC[C@H]1COCCN1C(=O)c1cc(NC(C)=O)ccc1C
Z5540549779,CC1OCCN(C(=O)c2ccc3c(c2)NC(=O)C3)C1(C)C
Z4023190891,O=C1CCCc2ccc(C(=O)N3C[C@H]4C[C@@H]3CO4)cc2N1
Z423171212,CC(=O)Nc1cc(C(=O)N2CC(C)OC(C)C2)ccc1C
Z826620328,O=C(Nc1cccc(CN2CCOCC2)c1)c1ccco1
Z6440706324,C#CC1CN(C(=O)c2cccc3c2CC(=O)N3C)CCO1
Z6335284003,NCC(CN)C(=O)Nc1cccc(CN2CCOCC2)c1
Z5879407137,Cc1ccc(CN2CCOCC2)cc1NC(=O)C(C)(C)O
Z5425443558,C=CC1CN(C(=O)c2cccc(NC(=O)CC)c2)CCO1
Z5702675921,CC(=O)Nc1cccc(CN2CC(C)(C)OCC2CO)c1
Z5544047428,CC[C@H]1COCCN1C(=O)c1ccc2c(c1)NC(=O)CC2
Z5544026417,CC[C@H]1COCCN1C(=O)c1cccc2c1CC(=O)N2C
Z5544033940,CC[C@H]1COCCN1C(=O)c1cccc2c1CCC(=O)N2
Z5540639088,CC(C)[C@H]1COCCN1C(=O)c1ccc2c(c1)NC(=O)C2
Z5540541465,CC(=O)Nc1cccc(C(=O)N2CCOC(C)C2(C)C)c1
Z5540633877,CC(=O)Nc1cccc(C(=O)N2CCOC[C@@H]2C(C)C)c1
Z5544081298,CC[C@H]1COCCN1C(=O)c1cccc(NC(C)=O)c1C
Z4022538716,O=C1CCCc2ccc(C(=O)N3C[C@@H]4C[C@H]3CO4)cc2N1
Z2835133962,O=C(COC1CC1)Nc1cccc(CN2CCOCC2)c1
Z4027063399,C[C@H]1CN(C(=O)c2cccc3c2CCC(=O)N3)C[C@H](C)O1
Z3537763973,O=C1CCc2c(cccc2C(=O)N2CC3CCC(C2)O3)N1
Z3469074391,CC1(C)COCCN1C(=O)c1cccc2c1CCC(=O)N2
Z3435101187,CCC1CN(C(=O)c2cccc3c2CCC(=O)N3)CCO1
Z3324559334,CC[C@@H](O)C(=O)Nc1cc(CN2CCOCC2)ccc1C
Z3316265780,COCCC1CN(Cc2cccc(NC(C)=O)c2)CCO1
Z3295590772,C[C@@H]1C[C@H]1C(=O)Nc1cccc(C(=O)N2CCOCC2)c1
Z3628875467,CC[C@H]1CN(C(=O)c2cccc(NC(C)=O)c2C)CCO1
Z3193649744,C=C(CC)C(=O)Nc1ccc(O)c(CN2CCOCC2)c1
Z2950001379,CO[C@@H]1C[C@H]1C(=O)Nc1cccc(CN2CCOCC2)c1
Z2950001396,C=C(COC)C(=O)Nc1cccc(CN2CCOCC2)c1
Z2950001001,CCC[C@H](O)C(=O)Nc1cccc(CN2CCOCC2)c1
Z2950001042,CCC(C)(O)C(=O)Nc1cccc(CN2CCOCC2)c1
Z826619952,O=C(Nc1cccc(CN2CCOCC2)c1)C1CCCO1
Z2797736983,O=C(Nc1cccc(CN2CCOCC2)c1)[C@H]1C[C@@H](O)C1
Z2950000899,O=C(Nc1cccc(CN2CCOCC2)c1)[C@H]1CCOC1
Z3628883116,CCC(=O)Nc1cccc(C(=O)N2CCO[C@@H](CC)C2)c1
Z3628875533,CC[C@H]1CN(C(=O)c2cc(NC(C)=O)ccc2C)CCO1
Z3628888462,CC[C@H]1CN(C(=O)c2cccc3c2CCC(=O)N3)CCO1
Z4027055074,CC(=O)Nc1cccc(C(=O)N2C[C@H](C)O[C@@H](C)C2)c1C
Z4023723530,CC(=O)Nc1cc(C(=O)N2C[C@@H](C)O[C@H](C)C2)ccc1C
Z4027055044,CC(=O)Nc1ccc(C)c(C(=O)N2C[C@H](C)O[C@@H](C)C2)c1
Z4021957534,O=C1CCCc2ccc(C(=O)N3C4COCC3C4)cc2N1
Z3879986068,CCC1(CO)COCCN1Cc1cccc(NC(C)=O)c1
Z3855930719,CC(=O)Nc1cc(C(=O)N2CCOC3(CC3)C2)ccc1C
Z3855926059,CC(=O)Nc1ccc(C)c(C(=O)N2CCOC3(CC3)C2)c1
Z3855920173,O=C1CCc2c(cccc2C(=O)N2CCOC3(CC3)C2)N1
Z3855925992,CC(=O)Nc1cccc(C(=O)N2CCOC3(CC3)C2)c1C
Z3855930456,CCC(=O)Nc1cccc(C(=O)N2CCOC3(CC3)C2)c1
Z3855921845,O=C1CCc2ccc(C(=O)N3CCOC4(CC4)C3)cc2N1
Z3844767085,C[C@@H]1C[C@@H]1C(=O)Nc1ccc(O)c(CN2CCOCC2)c1
Z3722965047,CC[C@H](C)C(=O)Nc1ccc(O)c(CN2CCOCC2)c1
Z3628890954,CC[C@H]1CN(C(=O)c2ccc3c(c2)NC(=O)CC3)CCO1
Z3628883451,CC[C@H]1CN(C(=O)c2ccc(C)c(NC(C)=O)c2)CCO1
Z4023723081,CCC(=O)Nc1cccc(C(=O)N2C[C@@H](C)O[C@H](C)C2)c1
Z826618322,COCCCC(=O)Nc1cccc(CN2CCOCC2)c1
Z1715246437,O=C(CC1COC1)Nc1cccc(CN2CCOCC2)c1
Z1151331571,COC(C)(C)C(=O)Nc1cccc(CN2CCOCC2)c1
Z2956310352,CC(=O)Nc1cccc(CN2CCO[C@@H]3COCC[C@@H]32)c1
Z2722909665,O=C(Nc1cccc(C(=O)N2C[C@@H]3C[C@H]2CO3)c1)C1CC1
Z2722887792,CC1(C)C(=O)Nc2cc(C(=O)N3C[C@@H]4C[C@H]3CO4)ccc21
Z2722909216,O=C1CCCN1c1cccc(C(=O)N2C[C@@H]3C[C@H]2CO3)c1
Z2496176788,CC(C)(CO)C(=O)Nc1cccc(CN2CCOCC2)c1
Z2481386417,CCC1CN(Cc2ccc3c(c2)NC(=O)CO3)C(C)CO1
Z2969703465,CC1(C)CN(C(=O)c2ccc3c(c2)NC(=O)CC3)CCO1
Z1493021362,CC(C)(C)OC(=O)Nc1cccc(CN2CCOCC2)c1
Z1763836131,CCC1CN(C(=O)c2cc(NC(C)=O)ccc2C)CCO1
Z1753427485,CCC(CO)C(=O)Nc1cccc(CN2CCOCC2)c1
Z1852037815,CC(=O)Nc1cccc(C(=O)N2CC(C)(C)OC[C@@H]2C)c1
Z2195406562,CC(C)[C@H](O)C(=O)Nc1cccc(CN2CCOCC2)c1
Z1740507861,CC(=O)Nc1cccc(C(=O)N2CCOC(C3CC3)C2)c1
Z1764632424,CC(=O)Nc1ccc(C)c(C(=O)N2CCOCC2(C)C)c1
Z1882965110,C[C@@H]1COCCN1C(=O)c1cccc(N2CCCC2=O)c1
Z1430082500,CC(C)=CC(=O)Nc1ccc(O)c(CN2CCOCC2)c1
Z2988230761,CC12CC(CO1)N(C(=O)c1ccc3c(c1)NC(=O)CC3)C2
Z2996035969,CC1COCC(C)N1C(=O)c1ccc2c(c1)NC(=O)CC2
Z2766989911,COCC=CC(=O)Nc1cccc(CN2CCOCC2)c1
Z4022087546,O=C1CCCc2ccc(C(=O)N3CCOC4CC43)cc2N1
Z3791991853,N#CCC(N)C(=O)Nc1cccc(CN2CCOCC2)c1
Z3769917170,CCCC1COCCN1C(=O)c1ccc2c(c1)NC(=O)C2
Z3594108655,CC(C)[C@@H]1COCCN1C(=O)c1ccc2c(c1)NC(=O)C2
Z3594141073,CC(=O)Nc1cccc(C(=O)N2CCOC[C@H]2C(C)C)c1
Z2967498638,CC1CN(C(=O)c2ccc3c(c2)NC(=O)CC3)CC(C)O1
Z3535838018,CO[C@H](C)C(=O)Nc1cc(CN2CCOCC2)ccc1C
Z3475188809,Cc1ccc(CN2CCOCC2)cc1NC(=O)C1(O)CC1
Z3436020367,CC1(C)CN(C(=O)c2cccc3c2CCC(=O)N3)CCO1
Z3391625945,O=C1COc2ccc(CN3CC4CCCC(C3)O4)cc2N1
Z3349374154,CC(c1cccc(NC(=O)C=CCO)c1)N1CCOCC1
Z4022683466,O=C1CCCc2ccc(C(=O)N3CC4CC(C3)O4)cc2N1
Z3186010972,C=C(CC)C(=O)Nc1cccc(C(=O)N2CCOCC2)c1
Z3517987732,CC(=O)Nc1cccc(CN2CCOC(C3(O)CC3)C2)c1
Z826619074,O=C(Nc1cccc(CN2CCOCC2)c1)c1ccoc1
Z1796181712,CC(=O)Nc1cccc(C(=O)N2CC3CCC(C2)O3)c1C
Z1766022779,CC(=O)Nc1ccc(C)c(C(=O)N2CC3CCC(C2)O3)c1
Z806855754,Cc1c(NC(=O)C(C)C)cccc1C(=O)N1CCOCC1
Z2225629043,CC1CN(Cc2ccc3c(c2)NC(=O)CO3)CC(C)(C)O1
Z806855806,CCCC(=O)Nc1cccc(C(=O)N2CCOCC2)c1C
Z57691997,Cc1ccc(C(=O)N2CCOCC2)cc1NC(=O)C(C)C
Z54815090,CCC1COC(C)CN1C(=O)c1cccc(NC(C)=O)c1
Z1536833434,CC(c1cccc(NC(=O)C2CCO2)c1)N1CCOCC1
Z806855692,Cc1c(NC(=O)C2CC2)cccc1C(=O)N1CCOCC1
Z423707314,CC(=O)Nc1cc(C(=O)N2CCOC(C)(C)C2)ccc1C
Z641125870,CCC(=O)Nc1cccc(C(=O)N2CCOC(CC)C2)c1
Z382871254,CC1CC1C(=O)Nc1cccc(C(=O)N2CCOCC2)c1
Z437664440,CCC(C)C(=O)Nc1cccc(C(=O)N2CCOCC2)c1
Z437658340,O=C(Nc1cccc(C(=O)N2CCOCC2)c1)C1CCC1
